Time,Household,Peer,X_p
2021-04-07 14:00:00+00:00,H26,H19,0.0
2021-04-07 14:00:00+00:00,H26,H26,0.0
2021-04-07 14:00:00+00:00,H26,H49,0.0
2021-04-07 14:00:00+00:00,H26,H50,0.0
2021-04-07 14:00:00+00:00,H26,H68,0.0
2021-04-07 14:00:00+00:00,H26,H97,0.0
2021-04-07 14:00:00+00:00,H26,H98,0.0
2021-04-07 14:00:00+00:00,H49,H19,0.0
2021-04-07 14:00:00+00:00,H49,H26,0.0
2021-04-07 14:00:00+00:00,H49,H49,0.0
2021-04-07 14:00:00+00:00,H49,H50,0.0
2021-04-07 14:00:00+00:00,H49,H68,0.0
2021-04-07 14:00:00+00:00,H49,H97,0.0
2021-04-07 14:00:00+00:00,H49,H98,0.0
2021-04-07 14:00:00+00:00,H50,H19,0.0
2021-04-07 14:00:00+00:00,H50,H26,0.0
2021-04-07 14:00:00+00:00,H50,H49,0.981359307359307
2021-04-07 14:00:00+00:00,H50,H50,0.0
2021-04-07 14:00:00+00:00,H50,H68,0.0
2021-04-07 14:00:00+00:00,H50,H97,0.0
2021-04-07 14:00:00+00:00,H50,H98,0.0
2021-04-07 14:00:00+00:00,H68,H19,0.0
2021-04-07 14:00:00+00:00,H68,H26,0.0
2021-04-07 14:00:00+00:00,H68,H49,0.0
2021-04-07 14:00:00+00:00,H68,H50,0.0
2021-04-07 14:00:00+00:00,H68,H68,0.0
2021-04-07 14:00:00+00:00,H68,H97,0.0
2021-04-07 14:00:00+00:00,H68,H98,0.0
2021-04-07 14:00:00+00:00,H97,H19,0.0
2021-04-07 14:00:00+00:00,H97,H26,0.0
2021-04-07 14:00:00+00:00,H97,H49,0.0
2021-04-07 14:00:00+00:00,H97,H50,0.0
2021-04-07 14:00:00+00:00,H97,H68,0.0
2021-04-07 14:00:00+00:00,H97,H97,0.0
2021-04-07 14:00:00+00:00,H97,H98,0.0
2021-04-07 14:00:00+00:00,H98,H19,0.0
2021-04-07 14:00:00+00:00,H98,H26,0.893493506493506
2021-04-07 14:00:00+00:00,H98,H49,0.319506493506494
2021-04-07 14:00:00+00:00,H98,H50,0.0
2021-04-07 14:00:00+00:00,H98,H68,0.0
2021-04-07 14:00:00+00:00,H98,H97,0.0
2021-04-07 14:00:00+00:00,H98,H98,0.0
2021-04-07 15:00:00+00:00,H19,H19,0.0
2021-04-07 15:00:00+00:00,H19,H26,1.01745785152461
2021-04-07 15:00:00+00:00,H19,H49,0.0
2021-04-07 15:00:00+00:00,H19,H50,0.0
2021-04-07 15:00:00+00:00,H19,H68,0.0
2021-04-07 15:00:00+00:00,H19,H97,0.185542148475394
2021-04-07 15:00:00+00:00,H19,H98,0.0
2021-04-07 15:00:00+00:00,H26,H19,0.0
2021-04-07 15:00:00+00:00,H26,H26,0.0
2021-04-07 15:00:00+00:00,H26,H49,0.0
2021-04-07 15:00:00+00:00,H26,H50,0.0
2021-04-07 15:00:00+00:00,H26,H68,0.0
2021-04-07 15:00:00+00:00,H26,H97,0.0
2021-04-07 15:00:00+00:00,H26,H98,0.0
2021-04-07 15:00:00+00:00,H49,H19,0.0
2021-04-07 15:00:00+00:00,H49,H26,0.0
2021-04-07 15:00:00+00:00,H49,H49,0.0
2021-04-07 15:00:00+00:00,H49,H50,0.0
2021-04-07 15:00:00+00:00,H49,H68,0.0
2021-04-07 15:00:00+00:00,H49,H97,0.0
2021-04-07 15:00:00+00:00,H49,H98,0.0
2021-04-07 15:00:00+00:00,H50,H19,0.0
2021-04-07 15:00:00+00:00,H50,H26,0.0
2021-04-07 15:00:00+00:00,H50,H49,1.1725
2021-04-07 15:00:00+00:00,H50,H50,0.0
2021-04-07 15:00:00+00:00,H50,H68,0.0
2021-04-07 15:00:00+00:00,H50,H97,0.0
2021-04-07 15:00:00+00:00,H50,H98,0.0
2021-04-07 15:00:00+00:00,H68,H19,0.0
2021-04-07 15:00:00+00:00,H68,H26,0.0
2021-04-07 15:00:00+00:00,H68,H49,0.578
2021-04-07 15:00:00+00:00,H68,H50,0.0
2021-04-07 15:00:00+00:00,H68,H68,0.0
2021-04-07 15:00:00+00:00,H68,H97,0.0
2021-04-07 15:00:00+00:00,H68,H98,0.0
2021-04-07 15:00:00+00:00,H97,H19,0.0
2021-04-07 15:00:00+00:00,H97,H26,0.0
2021-04-07 15:00:00+00:00,H97,H49,0.0
2021-04-07 15:00:00+00:00,H97,H50,0.0
2021-04-07 15:00:00+00:00,H97,H68,0.0
2021-04-07 15:00:00+00:00,H97,H97,0.0
2021-04-07 15:00:00+00:00,H97,H98,0.0
2021-04-07 15:00:00+00:00,H98,H19,0.0
2021-04-07 15:00:00+00:00,H98,H26,0.0
2021-04-07 15:00:00+00:00,H98,H49,0.537378787878788
2021-04-07 15:00:00+00:00,H98,H50,0.0
2021-04-07 15:00:00+00:00,H98,H68,0.0
2021-04-07 15:00:00+00:00,H98,H97,0.075621212121212
2021-04-07 15:00:00+00:00,H98,H98,0.0
2021-04-07 16:00:00+00:00,H19,H19,0.0
2021-04-07 16:00:00+00:00,H19,H26,0.0
2021-04-07 16:00:00+00:00,H19,H49,0.0
2021-04-07 16:00:00+00:00,H19,H50,0.0
2021-04-07 16:00:00+00:00,H19,H68,0.0
2021-04-07 16:00:00+00:00,H19,H97,0.0
2021-04-07 16:00:00+00:00,H19,H98,0.0
2021-04-07 16:00:00+00:00,H26,H19,0.0
2021-04-07 16:00:00+00:00,H26,H26,0.0
2021-04-07 16:00:00+00:00,H26,H49,0.0
2021-04-07 16:00:00+00:00,H26,H50,0.0
2021-04-07 16:00:00+00:00,H26,H68,0.0
2021-04-07 16:00:00+00:00,H26,H97,0.0
2021-04-07 16:00:00+00:00,H26,H98,0.0
2021-04-07 16:00:00+00:00,H49,H19,0.0
2021-04-07 16:00:00+00:00,H49,H26,0.0
2021-04-07 16:00:00+00:00,H49,H49,0.0
2021-04-07 16:00:00+00:00,H49,H50,0.0
2021-04-07 16:00:00+00:00,H49,H68,0.0
2021-04-07 16:00:00+00:00,H49,H97,0.0
2021-04-07 16:00:00+00:00,H49,H98,0.0
2021-04-07 16:00:00+00:00,H50,H19,1.14251082251082
2021-04-07 16:00:00+00:00,H50,H26,0.0
2021-04-07 16:00:00+00:00,H50,H49,0.0
2021-04-07 16:00:00+00:00,H50,H50,0.0
2021-04-07 16:00:00+00:00,H50,H68,0.0
2021-04-07 16:00:00+00:00,H50,H97,0.0
2021-04-07 16:00:00+00:00,H50,H98,0.0664891774891769
2021-04-07 16:00:00+00:00,H68,H19,0.0
2021-04-07 16:00:00+00:00,H68,H26,0.0
2021-04-07 16:00:00+00:00,H68,H49,0.0
2021-04-07 16:00:00+00:00,H68,H50,0.0
2021-04-07 16:00:00+00:00,H68,H68,0.0
2021-04-07 16:00:00+00:00,H68,H97,0.0
2021-04-07 16:00:00+00:00,H68,H98,2.361
2021-04-07 16:00:00+00:00,H97,H19,0.0
2021-04-07 16:00:00+00:00,H97,H26,0.0
2021-04-07 16:00:00+00:00,H97,H49,0.0
2021-04-07 16:00:00+00:00,H97,H50,0.0
2021-04-07 16:00:00+00:00,H97,H68,0.0
2021-04-07 16:00:00+00:00,H97,H97,0.0
2021-04-07 16:00:00+00:00,H97,H98,0.0
2021-04-07 16:00:00+00:00,H98,H19,0.0
2021-04-07 16:00:00+00:00,H98,H26,0.0
2021-04-07 16:00:00+00:00,H98,H49,0.0
2021-04-07 16:00:00+00:00,H98,H50,0.0
2021-04-07 16:00:00+00:00,H98,H68,0.0
2021-04-07 16:00:00+00:00,H98,H97,0.0
2021-04-07 16:00:00+00:00,H98,H98,0.0
2021-04-07 17:00:00+00:00,H19,H19,0.0
2021-04-07 17:00:00+00:00,H19,H26,0.0
2021-04-07 17:00:00+00:00,H19,H49,0.0
2021-04-07 17:00:00+00:00,H19,H50,0.0
2021-04-07 17:00:00+00:00,H19,H68,0.0
2021-04-07 17:00:00+00:00,H19,H97,0.0
2021-04-07 17:00:00+00:00,H19,H98,0.0
2021-04-07 17:00:00+00:00,H26,H19,0.0
2021-04-07 17:00:00+00:00,H26,H26,0.0
2021-04-07 17:00:00+00:00,H26,H49,0.0
2021-04-07 17:00:00+00:00,H26,H50,0.0
2021-04-07 17:00:00+00:00,H26,H68,0.0
2021-04-07 17:00:00+00:00,H26,H97,0.0
2021-04-07 17:00:00+00:00,H26,H98,0.0
2021-04-07 17:00:00+00:00,H49,H19,0.0
2021-04-07 17:00:00+00:00,H49,H26,0.0
2021-04-07 17:00:00+00:00,H49,H49,0.0
2021-04-07 17:00:00+00:00,H49,H50,0.0
2021-04-07 17:00:00+00:00,H49,H68,0.0
2021-04-07 17:00:00+00:00,H49,H97,0.0
2021-04-07 17:00:00+00:00,H49,H98,0.0
2021-04-07 17:00:00+00:00,H50,H19,0.0
2021-04-07 17:00:00+00:00,H50,H26,0.0
2021-04-07 17:00:00+00:00,H50,H49,0.0
2021-04-07 17:00:00+00:00,H50,H50,0.0
2021-04-07 17:00:00+00:00,H50,H68,0.0
2021-04-07 17:00:00+00:00,H50,H97,0.0
2021-04-07 17:00:00+00:00,H50,H98,1.43467836006292
2021-04-07 17:00:00+00:00,H68,H19,0.0
2021-04-07 17:00:00+00:00,H68,H26,0.0
2021-04-07 17:00:00+00:00,H68,H49,0.0
2021-04-07 17:00:00+00:00,H68,H50,0.0
2021-04-07 17:00:00+00:00,H68,H68,0.0
2021-04-07 17:00:00+00:00,H68,H97,0.0
2021-04-07 17:00:00+00:00,H68,H98,0.0
2021-04-07 17:00:00+00:00,H97,H19,0.0
2021-04-07 17:00:00+00:00,H97,H26,0.0
2021-04-07 17:00:00+00:00,H97,H49,0.0
2021-04-07 17:00:00+00:00,H97,H50,0.0
2021-04-07 17:00:00+00:00,H97,H68,0.0
2021-04-07 17:00:00+00:00,H97,H97,0.0
2021-04-07 17:00:00+00:00,H97,H98,0.0
2021-04-07 17:00:00+00:00,H98,H19,0.0
2021-04-07 17:00:00+00:00,H98,H26,0.0
2021-04-07 17:00:00+00:00,H98,H49,0.0
2021-04-07 17:00:00+00:00,H98,H50,0.0
2021-04-07 17:00:00+00:00,H98,H68,0.0
2021-04-07 17:00:00+00:00,H98,H97,0.0
2021-04-07 17:00:00+00:00,H98,H98,0.0
2021-04-07 18:00:00+00:00,H19,H19,0.0
2021-04-07 18:00:00+00:00,H19,H26,0.0
2021-04-07 18:00:00+00:00,H19,H49,0.0
2021-04-07 18:00:00+00:00,H19,H50,0.0
2021-04-07 18:00:00+00:00,H19,H68,0.0
2021-04-07 18:00:00+00:00,H19,H97,0.0
2021-04-07 18:00:00+00:00,H19,H98,0.0
2021-04-07 18:00:00+00:00,H26,H19,0.0
2021-04-07 18:00:00+00:00,H26,H26,0.0
2021-04-07 18:00:00+00:00,H26,H49,0.0
2021-04-07 18:00:00+00:00,H26,H50,0.0
2021-04-07 18:00:00+00:00,H26,H68,0.0
2021-04-07 18:00:00+00:00,H26,H97,0.0
2021-04-07 18:00:00+00:00,H26,H98,0.0
2021-04-07 18:00:00+00:00,H49,H19,0.0
2021-04-07 18:00:00+00:00,H49,H26,0.0
2021-04-07 18:00:00+00:00,H49,H49,0.0
2021-04-07 18:00:00+00:00,H49,H50,0.0
2021-04-07 18:00:00+00:00,H49,H68,0.0
2021-04-07 18:00:00+00:00,H49,H97,0.0
2021-04-07 18:00:00+00:00,H49,H98,0.0
2021-04-07 18:00:00+00:00,H50,H19,0.0
2021-04-07 18:00:00+00:00,H50,H26,0.0
2021-04-07 18:00:00+00:00,H50,H49,0.0
2021-04-07 18:00:00+00:00,H50,H50,0.0
2021-04-07 18:00:00+00:00,H50,H68,0.0
2021-04-07 18:00:00+00:00,H50,H97,0.0
2021-04-07 18:00:00+00:00,H50,H98,0.0
2021-04-07 18:00:00+00:00,H68,H19,0.0
2021-04-07 18:00:00+00:00,H68,H26,0.0
2021-04-07 18:00:00+00:00,H68,H49,0.0
2021-04-07 18:00:00+00:00,H68,H50,0.0
2021-04-07 18:00:00+00:00,H68,H68,0.0
2021-04-07 18:00:00+00:00,H68,H97,0.0
2021-04-07 18:00:00+00:00,H68,H98,0.0
2021-04-07 18:00:00+00:00,H97,H19,0.0
2021-04-07 18:00:00+00:00,H97,H26,0.0
2021-04-07 18:00:00+00:00,H97,H49,0.0
2021-04-07 18:00:00+00:00,H97,H50,0.0
2021-04-07 18:00:00+00:00,H97,H68,0.0
2021-04-07 18:00:00+00:00,H97,H97,0.0
2021-04-07 18:00:00+00:00,H97,H98,0.0
2021-04-07 18:00:00+00:00,H98,H19,0.0
2021-04-07 18:00:00+00:00,H98,H26,0.0
2021-04-07 18:00:00+00:00,H98,H49,0.0
2021-04-07 18:00:00+00:00,H98,H50,0.0
2021-04-07 18:00:00+00:00,H98,H68,0.0
2021-04-07 18:00:00+00:00,H98,H97,0.0
2021-04-07 18:00:00+00:00,H98,H98,0.0
2021-04-07 19:00:00+00:00,H19,H19,0.0
2021-04-07 19:00:00+00:00,H19,H26,0.0
2021-04-07 19:00:00+00:00,H19,H49,0.0
2021-04-07 19:00:00+00:00,H19,H50,0.0
2021-04-07 19:00:00+00:00,H19,H68,0.0
2021-04-07 19:00:00+00:00,H19,H97,0.0
2021-04-07 19:00:00+00:00,H19,H98,0.0
2021-04-07 19:00:00+00:00,H26,H19,0.0
2021-04-07 19:00:00+00:00,H26,H26,0.0
2021-04-07 19:00:00+00:00,H26,H49,0.0
2021-04-07 19:00:00+00:00,H26,H50,0.0
2021-04-07 19:00:00+00:00,H26,H68,0.0
2021-04-07 19:00:00+00:00,H26,H97,0.0
2021-04-07 19:00:00+00:00,H26,H98,0.0
2021-04-07 19:00:00+00:00,H49,H19,0.0
2021-04-07 19:00:00+00:00,H49,H26,0.0
2021-04-07 19:00:00+00:00,H49,H49,0.0
2021-04-07 19:00:00+00:00,H49,H50,0.0
2021-04-07 19:00:00+00:00,H49,H68,0.0
2021-04-07 19:00:00+00:00,H49,H97,0.0
2021-04-07 19:00:00+00:00,H49,H98,0.0
2021-04-07 19:00:00+00:00,H50,H19,0.0
2021-04-07 19:00:00+00:00,H50,H26,0.0
2021-04-07 19:00:00+00:00,H50,H49,0.0
2021-04-07 19:00:00+00:00,H50,H50,0.0
2021-04-07 19:00:00+00:00,H50,H68,0.0
2021-04-07 19:00:00+00:00,H50,H97,0.0
2021-04-07 19:00:00+00:00,H50,H98,0.0
2021-04-07 19:00:00+00:00,H68,H19,0.0
2021-04-07 19:00:00+00:00,H68,H26,0.0
2021-04-07 19:00:00+00:00,H68,H49,0.0
2021-04-07 19:00:00+00:00,H68,H50,0.0
2021-04-07 19:00:00+00:00,H68,H68,0.0
2021-04-07 19:00:00+00:00,H68,H97,0.0
2021-04-07 19:00:00+00:00,H68,H98,0.0
2021-04-07 19:00:00+00:00,H97,H19,0.0
2021-04-07 19:00:00+00:00,H97,H26,0.0
2021-04-07 19:00:00+00:00,H97,H49,0.0
2021-04-07 19:00:00+00:00,H97,H50,0.0
2021-04-07 19:00:00+00:00,H97,H68,0.0
2021-04-07 19:00:00+00:00,H97,H97,0.0
2021-04-07 19:00:00+00:00,H97,H98,0.0
2021-04-07 19:00:00+00:00,H98,H19,0.0
2021-04-07 19:00:00+00:00,H98,H26,0.0
2021-04-07 19:00:00+00:00,H98,H49,0.0
2021-04-07 19:00:00+00:00,H98,H50,0.0
2021-04-07 19:00:00+00:00,H98,H68,0.0
2021-04-07 19:00:00+00:00,H98,H97,0.0
2021-04-07 19:00:00+00:00,H98,H98,0.0
2021-04-07 20:00:00+00:00,H19,H19,0.0
2021-04-07 20:00:00+00:00,H19,H26,0.0
2021-04-07 20:00:00+00:00,H19,H49,0.0
2021-04-07 20:00:00+00:00,H19,H50,0.0
2021-04-07 20:00:00+00:00,H19,H68,0.0
2021-04-07 20:00:00+00:00,H19,H97,0.0
2021-04-07 20:00:00+00:00,H19,H98,0.0
2021-04-07 20:00:00+00:00,H26,H19,0.0
2021-04-07 20:00:00+00:00,H26,H26,0.0
2021-04-07 20:00:00+00:00,H26,H49,0.0
2021-04-07 20:00:00+00:00,H26,H50,0.0
2021-04-07 20:00:00+00:00,H26,H68,0.0
2021-04-07 20:00:00+00:00,H26,H97,0.0
2021-04-07 20:00:00+00:00,H26,H98,0.0
2021-04-07 20:00:00+00:00,H49,H19,0.0
2021-04-07 20:00:00+00:00,H49,H26,0.0
2021-04-07 20:00:00+00:00,H49,H49,0.0
2021-04-07 20:00:00+00:00,H49,H50,0.0
2021-04-07 20:00:00+00:00,H49,H68,0.0
2021-04-07 20:00:00+00:00,H49,H97,0.0
2021-04-07 20:00:00+00:00,H49,H98,0.0
2021-04-07 20:00:00+00:00,H50,H19,0.0
2021-04-07 20:00:00+00:00,H50,H26,0.0
2021-04-07 20:00:00+00:00,H50,H49,0.0
2021-04-07 20:00:00+00:00,H50,H50,0.0
2021-04-07 20:00:00+00:00,H50,H68,0.0
2021-04-07 20:00:00+00:00,H50,H97,0.0
2021-04-07 20:00:00+00:00,H50,H98,0.0
2021-04-07 20:00:00+00:00,H68,H19,0.0
2021-04-07 20:00:00+00:00,H68,H26,0.0
2021-04-07 20:00:00+00:00,H68,H49,0.0
2021-04-07 20:00:00+00:00,H68,H50,0.0
2021-04-07 20:00:00+00:00,H68,H68,0.0
2021-04-07 20:00:00+00:00,H68,H97,0.0
2021-04-07 20:00:00+00:00,H68,H98,0.0
2021-04-07 20:00:00+00:00,H97,H19,0.0
2021-04-07 20:00:00+00:00,H97,H26,0.0
2021-04-07 20:00:00+00:00,H97,H49,0.0
2021-04-07 20:00:00+00:00,H97,H50,0.0
2021-04-07 20:00:00+00:00,H97,H68,0.0
2021-04-07 20:00:00+00:00,H97,H97,0.0
2021-04-07 20:00:00+00:00,H97,H98,0.0
2021-04-07 20:00:00+00:00,H98,H19,0.0
2021-04-07 20:00:00+00:00,H98,H26,0.0
2021-04-07 20:00:00+00:00,H98,H49,0.0
2021-04-07 20:00:00+00:00,H98,H50,0.0
2021-04-07 20:00:00+00:00,H98,H68,0.0
2021-04-07 20:00:00+00:00,H98,H97,0.0
2021-04-07 20:00:00+00:00,H98,H98,0.0
2021-04-07 21:00:00+00:00,H19,H19,0.0
2021-04-07 21:00:00+00:00,H19,H26,0.0
2021-04-07 21:00:00+00:00,H19,H49,0.0
2021-04-07 21:00:00+00:00,H19,H50,0.0
2021-04-07 21:00:00+00:00,H19,H68,0.0
2021-04-07 21:00:00+00:00,H19,H97,0.0
2021-04-07 21:00:00+00:00,H19,H98,0.0
2021-04-07 21:00:00+00:00,H26,H19,0.0
2021-04-07 21:00:00+00:00,H26,H26,0.0
2021-04-07 21:00:00+00:00,H26,H49,0.0
2021-04-07 21:00:00+00:00,H26,H50,0.0
2021-04-07 21:00:00+00:00,H26,H68,0.0
2021-04-07 21:00:00+00:00,H26,H97,0.0
2021-04-07 21:00:00+00:00,H26,H98,0.0
2021-04-07 21:00:00+00:00,H49,H19,0.0
2021-04-07 21:00:00+00:00,H49,H26,0.0
2021-04-07 21:00:00+00:00,H49,H49,0.0
2021-04-07 21:00:00+00:00,H49,H50,0.0
2021-04-07 21:00:00+00:00,H49,H68,0.0
2021-04-07 21:00:00+00:00,H49,H97,0.0
2021-04-07 21:00:00+00:00,H49,H98,0.0
2021-04-07 21:00:00+00:00,H50,H19,0.0
2021-04-07 21:00:00+00:00,H50,H26,0.0
2021-04-07 21:00:00+00:00,H50,H49,0.0
2021-04-07 21:00:00+00:00,H50,H50,0.0
2021-04-07 21:00:00+00:00,H50,H68,0.0
2021-04-07 21:00:00+00:00,H50,H97,0.0
2021-04-07 21:00:00+00:00,H50,H98,0.0
2021-04-07 21:00:00+00:00,H68,H19,0.0
2021-04-07 21:00:00+00:00,H68,H26,0.0
2021-04-07 21:00:00+00:00,H68,H49,0.0
2021-04-07 21:00:00+00:00,H68,H50,0.0
2021-04-07 21:00:00+00:00,H68,H68,0.0
2021-04-07 21:00:00+00:00,H68,H97,0.0
2021-04-07 21:00:00+00:00,H68,H98,0.0
2021-04-07 21:00:00+00:00,H97,H19,0.0
2021-04-07 21:00:00+00:00,H97,H26,0.0
2021-04-07 21:00:00+00:00,H97,H49,0.0
2021-04-07 21:00:00+00:00,H97,H50,0.0
2021-04-07 21:00:00+00:00,H97,H68,0.0
2021-04-07 21:00:00+00:00,H97,H97,0.0
2021-04-07 21:00:00+00:00,H97,H98,0.0
2021-04-07 21:00:00+00:00,H98,H19,0.0
2021-04-07 21:00:00+00:00,H98,H26,0.0
2021-04-07 21:00:00+00:00,H98,H49,0.0
2021-04-07 21:00:00+00:00,H98,H50,0.0
2021-04-07 21:00:00+00:00,H98,H68,0.0
2021-04-07 21:00:00+00:00,H98,H97,0.0
2021-04-07 21:00:00+00:00,H98,H98,0.0
2021-04-07 22:00:00+00:00,H19,H19,0.0
2021-04-07 22:00:00+00:00,H19,H26,0.0
2021-04-07 22:00:00+00:00,H19,H49,0.0
2021-04-07 22:00:00+00:00,H19,H50,0.0
2021-04-07 22:00:00+00:00,H19,H68,0.0
2021-04-07 22:00:00+00:00,H19,H97,0.0
2021-04-07 22:00:00+00:00,H19,H98,0.0
2021-04-07 22:00:00+00:00,H26,H19,0.0
2021-04-07 22:00:00+00:00,H26,H26,0.0
2021-04-07 22:00:00+00:00,H26,H49,0.0
2021-04-07 22:00:00+00:00,H26,H50,0.0
2021-04-07 22:00:00+00:00,H26,H68,0.0
2021-04-07 22:00:00+00:00,H26,H97,0.0
2021-04-07 22:00:00+00:00,H26,H98,0.0
2021-04-07 22:00:00+00:00,H49,H19,0.0
2021-04-07 22:00:00+00:00,H49,H26,0.0
2021-04-07 22:00:00+00:00,H49,H49,0.0
2021-04-07 22:00:00+00:00,H49,H50,0.0
2021-04-07 22:00:00+00:00,H49,H68,0.0
2021-04-07 22:00:00+00:00,H49,H97,0.0
2021-04-07 22:00:00+00:00,H49,H98,0.0
2021-04-07 22:00:00+00:00,H50,H19,0.0
2021-04-07 22:00:00+00:00,H50,H26,0.0
2021-04-07 22:00:00+00:00,H50,H49,0.0
2021-04-07 22:00:00+00:00,H50,H50,0.0
2021-04-07 22:00:00+00:00,H50,H68,0.0
2021-04-07 22:00:00+00:00,H50,H97,0.0
2021-04-07 22:00:00+00:00,H50,H98,0.0
2021-04-07 22:00:00+00:00,H68,H19,0.0
2021-04-07 22:00:00+00:00,H68,H26,0.0
2021-04-07 22:00:00+00:00,H68,H49,0.0
2021-04-07 22:00:00+00:00,H68,H50,0.0
2021-04-07 22:00:00+00:00,H68,H68,0.0
2021-04-07 22:00:00+00:00,H68,H97,0.0
2021-04-07 22:00:00+00:00,H68,H98,0.0
2021-04-07 22:00:00+00:00,H97,H19,0.0
2021-04-07 22:00:00+00:00,H97,H26,0.0
2021-04-07 22:00:00+00:00,H97,H49,0.0
2021-04-07 22:00:00+00:00,H97,H50,0.0
2021-04-07 22:00:00+00:00,H97,H68,0.0
2021-04-07 22:00:00+00:00,H97,H97,0.0
2021-04-07 22:00:00+00:00,H97,H98,0.0
2021-04-07 22:00:00+00:00,H98,H19,0.0
2021-04-07 22:00:00+00:00,H98,H26,0.0
2021-04-07 22:00:00+00:00,H98,H49,0.0
2021-04-07 22:00:00+00:00,H98,H50,0.0
2021-04-07 22:00:00+00:00,H98,H68,0.0
2021-04-07 22:00:00+00:00,H98,H97,0.0
2021-04-07 22:00:00+00:00,H98,H98,0.0
2021-04-07 23:00:00+00:00,H19,H19,0.0
2021-04-07 23:00:00+00:00,H19,H26,0.0
2021-04-07 23:00:00+00:00,H19,H49,0.0
2021-04-07 23:00:00+00:00,H19,H50,0.0
2021-04-07 23:00:00+00:00,H19,H68,0.0
2021-04-07 23:00:00+00:00,H19,H97,0.0
2021-04-07 23:00:00+00:00,H19,H98,0.0
2021-04-07 23:00:00+00:00,H26,H19,0.0
2021-04-07 23:00:00+00:00,H26,H26,0.0
2021-04-07 23:00:00+00:00,H26,H49,0.0
2021-04-07 23:00:00+00:00,H26,H50,0.0
2021-04-07 23:00:00+00:00,H26,H68,0.0
2021-04-07 23:00:00+00:00,H26,H97,0.0
2021-04-07 23:00:00+00:00,H26,H98,0.0
2021-04-07 23:00:00+00:00,H49,H19,0.0
2021-04-07 23:00:00+00:00,H49,H26,0.0
2021-04-07 23:00:00+00:00,H49,H49,0.0
2021-04-07 23:00:00+00:00,H49,H50,0.0
2021-04-07 23:00:00+00:00,H49,H68,0.0
2021-04-07 23:00:00+00:00,H49,H97,0.0
2021-04-07 23:00:00+00:00,H49,H98,0.0
2021-04-07 23:00:00+00:00,H50,H19,0.0
2021-04-07 23:00:00+00:00,H50,H26,0.0
2021-04-07 23:00:00+00:00,H50,H49,0.0
2021-04-07 23:00:00+00:00,H50,H50,0.0
2021-04-07 23:00:00+00:00,H50,H68,0.0
2021-04-07 23:00:00+00:00,H50,H97,0.0
2021-04-07 23:00:00+00:00,H50,H98,0.0
2021-04-07 23:00:00+00:00,H68,H19,0.0
2021-04-07 23:00:00+00:00,H68,H26,0.0
2021-04-07 23:00:00+00:00,H68,H49,0.0
2021-04-07 23:00:00+00:00,H68,H50,0.0
2021-04-07 23:00:00+00:00,H68,H68,0.0
2021-04-07 23:00:00+00:00,H68,H97,0.0
2021-04-07 23:00:00+00:00,H68,H98,0.0
2021-04-07 23:00:00+00:00,H97,H19,0.0
2021-04-07 23:00:00+00:00,H97,H26,0.0
2021-04-07 23:00:00+00:00,H97,H49,0.0
2021-04-07 23:00:00+00:00,H97,H50,0.0
2021-04-07 23:00:00+00:00,H97,H68,0.0
2021-04-07 23:00:00+00:00,H97,H97,0.0
2021-04-07 23:00:00+00:00,H97,H98,0.0
2021-04-07 23:00:00+00:00,H98,H19,0.0
2021-04-07 23:00:00+00:00,H98,H26,0.0
2021-04-07 23:00:00+00:00,H98,H49,0.0
2021-04-07 23:00:00+00:00,H98,H50,0.0
2021-04-07 23:00:00+00:00,H98,H68,0.0
2021-04-07 23:00:00+00:00,H98,H97,0.0
2021-04-07 23:00:00+00:00,H98,H98,0.0
2021-04-08 00:00:00+00:00,H19,H19,0.0
2021-04-08 00:00:00+00:00,H19,H26,0.0
2021-04-08 00:00:00+00:00,H19,H49,0.0
2021-04-08 00:00:00+00:00,H19,H50,0.0
2021-04-08 00:00:00+00:00,H19,H68,0.0
2021-04-08 00:00:00+00:00,H19,H97,0.0
2021-04-08 00:00:00+00:00,H19,H98,0.0
2021-04-08 00:00:00+00:00,H26,H19,0.0
2021-04-08 00:00:00+00:00,H26,H26,0.0
2021-04-08 00:00:00+00:00,H26,H49,0.0
2021-04-08 00:00:00+00:00,H26,H50,0.0
2021-04-08 00:00:00+00:00,H26,H68,0.0
2021-04-08 00:00:00+00:00,H26,H97,0.0
2021-04-08 00:00:00+00:00,H26,H98,0.0
2021-04-08 00:00:00+00:00,H49,H19,0.0
2021-04-08 00:00:00+00:00,H49,H26,0.0
2021-04-08 00:00:00+00:00,H49,H49,0.0
2021-04-08 00:00:00+00:00,H49,H50,0.0
2021-04-08 00:00:00+00:00,H49,H68,0.0
2021-04-08 00:00:00+00:00,H49,H97,0.0
2021-04-08 00:00:00+00:00,H49,H98,0.0
2021-04-08 00:00:00+00:00,H50,H19,0.0
2021-04-08 00:00:00+00:00,H50,H26,0.0
2021-04-08 00:00:00+00:00,H50,H49,0.0
2021-04-08 00:00:00+00:00,H50,H50,0.0
2021-04-08 00:00:00+00:00,H50,H68,0.0
2021-04-08 00:00:00+00:00,H50,H97,0.0
2021-04-08 00:00:00+00:00,H50,H98,0.0
2021-04-08 00:00:00+00:00,H68,H19,0.0
2021-04-08 00:00:00+00:00,H68,H26,0.0
2021-04-08 00:00:00+00:00,H68,H49,0.0
2021-04-08 00:00:00+00:00,H68,H50,0.0
2021-04-08 00:00:00+00:00,H68,H68,0.0
